Order_ID,Gender_Category,Product_Line,Product_Name,Size,Revenue,Sales_Channel,Region,Profit_columns,Loss
3622,Women,Soccer,Premier III,8,0.0,Online,Hyderabad,1951.56,0.0
3623,Men,Lifestyle,Waffle One,XL,0.0,Retail,Mumbai,1980.48,0.0
3624,Women,Soccer,Premier III,6,0.0,Retail,Mumbai,0.0,-1124.03
3625,Kids,Soccer,Tiempo Legend,XL,0.0,Retail,Kolkata,849.98,0.0
3626,Men,Running,React Infinity,7,0.0,Retail,Pune,1911.32,0.0
3627,Kids,Training,SuperRep Go,8,0.0,Online,Mumbai,396.74,0.0
3628,Kids,Running,Free RN,L,0.0,Online,Hyderabad,0.0,-357.52
3629,Kids,Soccer,Mercurial Superfly,XL,0.0,Online,Hyderabad,0.0,-1052.78
3630,Men,Training,Flex Trainer,12,0.0,Online,Pune,3101.6,0.0
3631,Men,Training,Metcon 7,XL,0.0,Retail,bengaluru,185.49,0.0
3632,Kids,Basketball,LeBron 20,L,0.0,Retail,Bangaluru,2836.11,0.0
3633,Kids,Training,Flex Trainer,L,0.0,Online,bengaluru,1647.81,0.0
3634,Men,Lifestyle,Waffle One,L,0.0,Online,Kolkata,3717.46,0.0
3635,Men,Training,SuperRep Go,M,0.0,Retail,Bangaluru,3656.45,0.0
3636,Women,Soccer,Tiempo Legend,M,0.0,Retail,Delhi,2615.73,0.0
3637,Women,Running,Pegasus Turbo,6,0.0,Retail,Delhi,1945.9,0.0
3638,Kids,Basketball,Air Jordan,8,0.0,Online,Kolkata,1148.57,0.0
3639,Men,Soccer,Mercurial Superfly,XL,0.0,Online,Pune,2929.76,0.0
3640,Men,Training,Metcon 7,M,0.0,Online,Delhi,309.65,0.0
3641,Kids,Training,SuperRep Go,XL,0.0,Retail,Delhi,0.0,-132.13
3642,Men,Training,Metcon 7,XL,0.0,Online,Mumbai,3617.85,0.0
3643,Kids,Training,Metcon 7,10,0.0,Online,Kolkata,2037.13,0.0
3644,Kids,Running,React Infinity,L,0.0,Online,Delhi,1437.04,0.0
3645,Men,Soccer,Tiempo Legend,L,0.0,Online,Kolkata,632.37,0.0
3646,Men,Training,Flex Trainer,XL,0.0,Online,Bangaluru,2873.66,0.0
3647,Women,Basketball,LeBron 20,M,0.0,Retail,Kolkata,3233.66,0.0
3648,Men,Soccer,Tiempo Legend,M,0.0,Online,bengaluru,3584.04,0.0
3649,Kids,Lifestyle,Blazer Mid,XL,0.0,Online,Kolkata,2408.58,0.0
3650,Women,Soccer,Premier III,M,0.0,Retail,Delhi,0.0,-520.93
3651,Men,Training,SuperRep Go,M,0.0,Retail,Delhi,0.0,-636.77
3652,Kids,Basketball,Air Jordan,XL,0.0,Online,Hyderabad,3349.8,0.0
3653,Men,Running,Air Zoom,10,0.0,Retail,Hyderabad,1642.93,0.0
3654,Women,Training,Metcon 7,L,0.0,Retail,Pune,2395.74,0.0
3655,Women,Lifestyle,Air Force 1,6,0.0,Retail,Pune,3499.88,0.0
3656,Men,Lifestyle,Waffle One,L,0.0,Retail,Pune,3421.81,0.0
3657,Men,Soccer,Mercurial Superfly,L,0.0,Online,Kolkata,3451.02,0.0
3658,Women,Training,Flex Trainer,L,0.0,Retail,Delhi,1485.12,0.0
3659,Kids,Running,Air Zoom,7,0.0,Online,Kolkata,684.79,0.0
2033,Women,Running,React Infinity,M,0.0,Retail,Delhi,437.17,0.0
3661,Kids,Training,ZoomX Invincible,XL,0.0,Online,Delhi,2957.86,0.0
3662,Kids,Lifestyle,Waffle One,L,13007.38,Online,bengaluru,131.76,0.0
3663,Women,Training,SuperRep Go,L,0.0,Retail,Delhi,3359.81,0.0
3664,Women,Training,Flex Trainer,XL,0.0,Retail,Mumbai,480.16,0.0
3665,Women,Lifestyle,Blazer Mid,L,0.0,Retail,Hyderabad,2003.55,0.0
3666,Women,Running,Air Zoom,L,0.0,Retail,Delhi,3382.55,0.0
3667,Kids,Running,Air Zoom,M,37169.35,Online,Pune,0.0,-1121.02
3668,Kids,Soccer,Premier III,XL,0.0,Retail,Mumbai,795.86,0.0
3669,Women,Lifestyle,Blazer Mid,L,0.0,Online,Kolkata,3859.9,0.0
3670,Men,Lifestyle,Waffle One,10,0.0,Online,Pune,0.0,-929.07
3671,Women,Running,Pegasus Turbo,9,0.0,Retail,bengaluru,552.1,0.0
3672,Women,Soccer,Tiempo Legend,7,14539.45,Online,Delhi,2651.63,0.0
3673,Kids,Lifestyle,Dunk Low,7,0.0,Retail,Mumbai,2199.46,0.0
3674,Men,Lifestyle,Waffle One,XL,0.0,Online,Pune,1819.44,0.0
3675,Men,Running,Pegasus Turbo,9,0.0,Online,Delhi,3969.03,0.0
3676,Men,Soccer,Tiempo Legend,M,0.0,Online,Delhi,1923.5,0.0
3677,Women,Soccer,Mercurial Superfly,L,0.0,Online,Pune,717.69,0.0
3678,Women,Lifestyle,Waffle One,10,0.0,Online,Kolkata,1488.91,0.0
3679,Women,Basketball,Kyrie Flytrap,M,0.0,Retail,Bangaluru,3341.51,0.0
3680,Men,Training,Flex Trainer,XL,2120.5,Retail,Delhi,0.0,-746.28
3681,Men,Soccer,Phantom GT,L,0.0,Online,Hyderabad,1838.69,0.0
3682,Women,Basketball,Zoom Freak,12,0.0,Retail,Mumbai,160.21,0.0
3683,Women,Soccer,Premier III,L,0.0,Retail,Kolkata,0.0,-4.26
3684,Kids,Soccer,Tiempo Legend,L,0.0,Online,Hyderabad,3299.44,0.0
3685,Women,Basketball,Air Jordan,XL,0.0,Retail,Hyderabad,1668.0,0.0
3686,Women,Training,SuperRep Go,8,0.0,Retail,Hyderabad,0.0,-2.86
3687,Women,Training,ZoomX Invincible,XL,0.0,Retail,Mumbai,2418.27,0.0
3688,Kids,Running,React Infinity,L,0.0,Retail,Kolkata,1214.86,0.0
3689,Women,Soccer,Phantom GT,XL,0.0,Retail,Pune,1854.17,0.0
2028,Kids,Soccer,Phantom GT,M,0.0,Retail,Pune,2305.1,0.0
3691,Men,Soccer,Premier III,11,0.0,Online,Bangaluru,2305.88,0.0
3692,Women,Basketball,Zoom Freak,L,0.0,Retail,Bangaluru,1194.35,0.0
3693,Men,Basketball,Air Jordan,XL,0.0,Retail,Hyderabad,0.0,-35.71
3694,Kids,Soccer,Tiempo Legend,L,0.0,Online,Hyderabad,1522.3,0.0
3695,Kids,Training,SuperRep Go,L,-3878.37,Retail,Mumbai,0.0,-259.55
3696,Kids,Training,ZoomX Invincible,M,0.0,Retail,Kolkata,1966.58,0.0
3697,Women,Running,Free RN,L,0.0,Online,Pune,80.68,0.0
3698,Women,Basketball,Zoom Freak,L,0.0,Retail,Delhi,219.99,0.0
3699,Women,Running,Air Zoom,7,0.0,Retail,Delhi,249.58,0.0
3700,Men,Soccer,Premier III,XL,0.0,Online,Delhi,0.0,-70.93
3701,Men,Training,Metcon 7,L,0.0,Online,bengaluru,0.0,-463.88
3702,Men,Running,React Infinity,M,0.0,Online,Pune,3398.32,0.0
3703,Men,Running,Air Zoom,M,0.0,Online,Mumbai,326.86,0.0
3704,Kids,Running,Pegasus Turbo,M,0.0,Retail,Delhi,3556.62,0.0
3705,Kids,Training,Metcon 7,6,0.0,Online,Hyderabad,3860.78,0.0
3706,Men,Running,Pegasus Turbo,M,0.0,Retail,Hyderabad,3271.38,0.0
3707,Kids,Lifestyle,Waffle One,L,0.0,Online,Mumbai,732.26,0.0
3708,Kids,Basketball,Kyrie Flytrap,12,0.0,Retail,Bangaluru,3305.02,0.0
3709,Men,Soccer,Premier III,9,0.0,Retail,Delhi,0.0,-926.92
3710,Kids,Lifestyle,Blazer Mid,L,0.0,Online,Mumbai,1695.86,0.0
3711,Kids,Basketball,Zoom Freak,L,0.0,Online,Delhi,1077.08,0.0
3712,Kids,Basketball,Air Jordan,L,0.0,Online,Delhi,3810.67,0.0
3713,Men,Basketball,Zoom Freak,XL,0.0,Retail,Pune,3271.73,0.0
3714,Kids,Soccer,Tiempo Legend,L,0.0,Retail,Mumbai,2363.52,0.0
3715,Men,Lifestyle,Air Force 1,L,0.0,Online,Bangaluru,2774.43,0.0
3716,Women,Soccer,Phantom GT,L,0.0,Online,Pune,2442.47,0.0
3717,Kids,Training,ZoomX Invincible,9,0.0,Retail,Kolkata,0.0,-313.83
3718,Kids,Training,ZoomX Invincible,L,0.0,Online,Kolkata,701.83,0.0
3719,Men,Running,Free RN,L,9152.81,Online,Bangaluru,3260.51,0.0
3720,Men,Lifestyle,Blazer Mid,XL,0.0,Retail,Delhi,3369.92,0.0
3721,Kids,Soccer,Tiempo Legend,10,0.0,Retail,Kolkata,2274.14,0.0
3722,Kids,Training,ZoomX Invincible,7,7281.3,Retail,Mumbai,1787.45,0.0
3723,Men,Soccer,Mercurial Superfly,7,0.0,Online,Delhi,2473.13,0.0
3724,Kids,Basketball,LeBron 20,XL,0.0,Online,bengaluru,0.0,-866.33
3725,Men,Soccer,Phantom GT,7,0.0,Online,bengaluru,3353.55,0.0
3726,Kids,Soccer,Tiempo Legend,L,0.0,Retail,Pune,0.0,-239.87
3727,Women,Basketball,Zoom Freak,L,0.0,Retail,Delhi,1555.74,0.0
3728,Men,Training,Metcon 7,7,0.0,Online,bengaluru,1376.74,0.0
3729,Men,Running,Free RN,M,0.0,Retail,Hyderabad,2966.82,0.0
3730,Kids,Training,ZoomX Invincible,M,0.0,Online,Bangaluru,3302.11,0.0
3731,Kids,Soccer,Phantom GT,L,0.0,Online,Delhi,301.9,0.0
2016,Women,Training,Metcon 7,L,0.0,Retail,Delhi,0.0,-263.86
2031,Kids,Running,Pegasus Turbo,L,0.0,Retail,Delhi,1282.69,0.0
3734,Men,Basketball,Air Jordan,L,0.0,Online,Kolkata,1537.11,0.0
3735,Kids,Basketball,LeBron 20,M,0.0,Online,bengaluru,3686.2,0.0
3736,Men,Training,ZoomX Invincible,M,0.0,Retail,Pune,0.0,-1171.61
3737,Kids,Basketball,Air Jordan,12,0.0,Retail,Pune,690.1,0.0
3738,Men,Soccer,Premier III,11,6828.72,Online,Delhi,0.0,-673.94
3739,Women,Training,SuperRep Go,11,0.0,Online,Kolkata,3928.19,0.0
3740,Men,Basketball,Zoom Freak,L,0.0,Retail,Pune,2909.82,0.0
3741,Kids,Lifestyle,Air Force 1,L,14283.55,Retail,Kolkata,821.32,0.0
3742,Women,Soccer,Tiempo Legend,L,0.0,Retail,Mumbai,2266.51,0.0
3743,Men,Training,Flex Trainer,M,0.0,Retail,Kolkata,1370.17,0.0
3744,Kids,Training,SuperRep Go,L,0.0,Online,Bangaluru,2830.51,0.0
3745,Men,Lifestyle,Waffle One,L,0.0,Online,Kolkata,552.84,0.0
3746,Kids,Lifestyle,Waffle One,M,0.0,Retail,Mumbai,2815.43,0.0
3747,Men,Lifestyle,Air Force 1,L,0.0,Retail,Hyderabad,616.71,0.0
3748,Kids,Training,SuperRep Go,XL,0.0,Online,bengaluru,3386.86,0.0
3749,Men,Basketball,Air Jordan,L,0.0,Online,Kolkata,479.32,0.0
3750,Kids,Training,Metcon 7,7,0.0,Retail,bengaluru,1566.16,0.0
3751,Kids,Lifestyle,Air Force 1,XL,0.0,Retail,Delhi,0.0,-399.23
3752,Kids,Soccer,Mercurial Superfly,L,0.0,Retail,Kolkata,2618.72,0.0
3753,Kids,Training,ZoomX Invincible,L,-558.9,Online,Hyderabad,0.0,-757.47
3754,Kids,Running,Free RN,L,0.0,Online,bengaluru,828.22,0.0
3755,Women,Soccer,Phantom GT,8,7026.48,Retail,Mumbai,1007.0,0.0
3756,Men,Basketball,Kyrie Flytrap,XL,0.0,Retail,Hyderabad,0.0,-289.63
3757,Men,Training,Metcon 7,L,0.0,Retail,Hyderabad,0.0,-106.88
3758,Kids,Running,Pegasus Turbo,M,0.0,Retail,Delhi,0.0,-233.45
3759,Women,Basketball,LeBron 20,12,0.0,Online,Hyderabad,1611.59,0.0
3760,Men,Basketball,Air Jordan,7,0.0,Online,Kolkata,1735.58,0.0
3761,Women,Basketball,Zoom Freak,L,10224.99,Online,Hyderabad,2569.74,0.0
3762,Men,Lifestyle,Air Force 1,9,0.0,Retail,Mumbai,0.0,-997.11
3763,Kids,Basketball,LeBron 20,11,0.0,Retail,Hyderabad,3671.32,0.0
3764,Men,Lifestyle,Blazer Mid,10,0.0,Online,Kolkata,528.86,0.0
3765,Kids,Running,Pegasus Turbo,M,0.0,Online,Hyderabad,3376.32,0.0
3766,Women,Training,Metcon 7,L,0.0,Online,Pune,1979.8,0.0
3767,Kids,Training,Flex Trainer,L,0.0,Retail,Mumbai,0.0,-102.84
3768,Men,Soccer,Tiempo Legend,XL,0.0,Retail,Hyderabad,647.72,0.0
3769,Women,Running,Free RN,10,0.0,Retail,Bangaluru,799.21,0.0
3770,Women,Running,Free RN,M,0.0,Retail,Mumbai,3784.67,0.0
3771,Kids,Basketball,Kyrie Flytrap,XL,0.0,Retail,Delhi,2376.36,0.0
3772,Women,Soccer,Mercurial Superfly,XL,0.0,Retail,Pune,3115.97,0.0
3773,Men,Lifestyle,Dunk Low,L,0.0,Online,Hyderabad,0.0,-816.85
3774,Women,Soccer,Mercurial Superfly,L,0.0,Retail,Hyderabad,66.02,0.0
3775,Women,Running,Pegasus Turbo,L,0.0,Online,Delhi,2865.11,0.0
3776,Men,Soccer,Tiempo Legend,L,0.0,Online,Kolkata,0.0,-1034.46
3777,Men,Training,SuperRep Go,XL,0.0,Retail,Hyderabad,2781.77,0.0
3778,Kids,Lifestyle,Waffle One,11,0.0,Online,Kolkata,0.0,-672.15
3779,Women,Soccer,Tiempo Legend,M,0.0,Online,Kolkata,1073.22,0.0
3780,Women,Soccer,Tiempo Legend,XL,0.0,Online,Pune,3818.72,0.0
3781,Kids,Running,Pegasus Turbo,L,0.0,Retail,Mumbai,642.3,0.0
3782,Kids,Training,ZoomX Invincible,L,0.0,Online,Mumbai,804.02,0.0
3783,Women,Running,React Infinity,M,0.0,Online,Mumbai,3344.47,0.0
3784,Kids,Training,SuperRep Go,10,0.0,Retail,Pune,2743.21,0.0
3785,Kids,Lifestyle,Blazer Mid,XL,10665.6,Retail,Delhi,698.11,0.0
3786,Men,Lifestyle,Air Force 1,M,0.0,Retail,Kolkata,155.59,0.0
3787,Kids,Soccer,Mercurial Superfly,L,0.0,Retail,Bangaluru,2660.28,0.0
3788,Kids,Soccer,Tiempo Legend,L,0.0,Retail,Kolkata,0.0,-302.19
3789,Women,Lifestyle,Air Force 1,XL,0.0,Retail,Hyderabad,863.29,0.0
3790,Men,Basketball,Air Jordan,L,0.0,Retail,Mumbai,0.0,-70.36
3791,Kids,Basketball,Kyrie Flytrap,L,0.0,Online,Hyderabad,408.02,0.0
3792,Men,Running,Free RN,L,0.0,Retail,Pune,3737.69,0.0
3793,Women,Running,Pegasus Turbo,L,0.0,Online,Hyderabad,0.0,-892.26
3794,Men,Training,Flex Trainer,XL,0.0,Online,Pune,125.97,0.0
3795,Men,Soccer,Phantom GT,M,0.0,Retail,Hyderabad,2418.53,0.0
3796,Women,Basketball,Zoom Freak,L,20716.55,Online,Delhi,2081.43,0.0
3797,Women,Training,ZoomX Invincible,L,0.0,Online,Mumbai,433.58,0.0
3798,Women,Training,SuperRep Go,L,0.0,Retail,Pune,957.97,0.0
3799,Men,Basketball,Air Jordan,XL,0.0,Retail,Mumbai,830.72,0.0
3800,Men,Lifestyle,Dunk Low,M,0.0,Retail,Bangaluru,117.94,0.0
3801,Women,Training,ZoomX Invincible,XL,0.0,Online,Delhi,2638.1,0.0
3802,Women,Running,React Infinity,XL,0.0,Retail,Delhi,0.0,-489.64
3803,Men,Basketball,Zoom Freak,L,0.0,Online,Mumbai,0.0,-659.53
3804,Women,Basketball,Kyrie Flytrap,XL,0.0,Retail,Hyderabad,2486.45,0.0
3805,Women,Lifestyle,Dunk Low,M,0.0,Retail,bengaluru,2727.66,0.0
3806,Women,Running,Free RN,M,0.0,Retail,bengaluru,416.94,0.0
3807,Kids,Lifestyle,Dunk Low,L,0.0,Retail,Hyderabad,0.0,-1172.36
3808,Kids,Running,Free RN,M,0.0,Online,Kolkata,1363.94,0.0
3809,Women,Running,Air Zoom,11,0.0,Retail,Kolkata,3564.78,0.0
3810,Kids,Soccer,Phantom GT,M,0.0,Online,Pune,2530.62,0.0
3811,Women,Running,React Infinity,XL,0.0,Online,bengaluru,1397.86,0.0
3812,Kids,Training,ZoomX Invincible,L,0.0,Online,Kolkata,818.49,0.0
3813,Men,Lifestyle,Waffle One,M,0.0,Online,Mumbai,0.0,-921.98
3814,Kids,Lifestyle,Dunk Low,M,0.0,Retail,Kolkata,3718.8,0.0
3815,Women,Training,Flex Trainer,9,0.0,Online,Kolkata,1224.44,0.0
3816,Men,Soccer,Premier III,8,0.0,Online,Bangaluru,0.0,-406.85
3817,Kids,Basketball,Kyrie Flytrap,XL,0.0,Retail,Mumbai,623.82,0.0
3818,Women,Basketball,LeBron 20,L,0.0,Retail,Pune,1201.41,0.0
3819,Kids,Basketball,Zoom Freak,M,0.0,Retail,Kolkata,2723.0,0.0
3820,Men,Training,Flex Trainer,XL,0.0,Retail,Mumbai,3505.71,0.0
3821,Women,Lifestyle,Air Force 1,L,0.0,Retail,Kolkata,0.0,-17.8
3822,Kids,Basketball,LeBron 20,M,0.0,Online,Pune,368.32,0.0
3823,Men,Running,Air Zoom,L,0.0,Online,bengaluru,531.93,0.0
3824,Kids,Running,Free RN,11,0.0,Retail,Hyderabad,3501.41,0.0
3825,Kids,Basketball,LeBron 20,L,0.0,Retail,Kolkata,3290.66,0.0
3826,Men,Lifestyle,Waffle One,XL,0.0,Retail,Mumbai,314.9,0.0
3827,Kids,Soccer,Phantom GT,M,0.0,Online,Delhi,0.0,-356.71
3828,Men,Basketball,Air Jordan,XL,0.0,Retail,Hyderabad,103.08,0.0
3829,Kids,Running,Air Zoom,L,0.0,Online,Mumbai,2507.54,0.0
3830,Kids,Soccer,Phantom GT,L,0.0,Retail,Hyderabad,3188.23,0.0
3831,Men,Running,Air Zoom,L,0.0,Online,Bangaluru,504.5,0.0
3832,Men,Basketball,Kyrie Flytrap,L,0.0,Retail,Kolkata,3445.25,0.0
3833,Men,Soccer,Phantom GT,L,0.0,Retail,Kolkata,146.06,0.0
3834,Kids,Lifestyle,Dunk Low,XL,0.0,Retail,Delhi,3199.75,0.0
3835,Men,Running,Free RN,11,0.0,Retail,Pune,2281.47,0.0
2028,Women,Running,Pegasus Turbo,8,0.0,Online,Delhi,0.0,-417.11
3837,Women,Soccer,Tiempo Legend,11,0.0,Retail,Bangaluru,1006.53,0.0
3838,Women,Soccer,Mercurial Superfly,XL,0.0,Retail,Delhi,373.65,0.0
3839,Women,Lifestyle,Air Force 1,L,0.0,Online,Delhi,0.0,-870.71
3840,Men,Soccer,Phantom GT,7,0.0,Retail,Pune,0.0,-313.26
3841,Men,Running,React Infinity,L,0.0,Retail,Kolkata,3333.77,0.0
3842,Men,Soccer,Tiempo Legend,M,0.0,Retail,Mumbai,3506.47,0.0
3843,Women,Training,SuperRep Go,M,0.0,Online,Hyderabad,2882.29,0.0
3844,Women,Training,Metcon 7,M,0.0,Online,Mumbai,1073.8,0.0
3845,Kids,Lifestyle,Waffle One,M,0.0,Online,Pune,968.97,0.0
3846,Women,Lifestyle,Air Force 1,6,0.0,Retail,Bangaluru,0.0,-306.33
3847,Men,Basketball,Kyrie Flytrap,M,0.0,Retail,Delhi,2415.33,0.0
3848,Kids,Basketball,Air Jordan,L,0.0,Online,bengaluru,0.0,-945.78
3849,Men,Training,Metcon 7,XL,0.0,Online,Pune,0.0,-671.09
3850,Women,Training,SuperRep Go,L,0.0,Retail,Delhi,142.55,0.0
2045,Kids,Running,Pegasus Turbo,L,0.0,Online,Kolkata,0.0,-473.08
3852,Men,Lifestyle,Air Force 1,L,0.0,Online,Kolkata,2786.52,0.0
3853,Women,Training,Flex Trainer,L,0.0,Online,Kolkata,2754.32,0.0
3854,Women,Training,Flex Trainer,L,0.0,Online,Bangaluru,3535.19,0.0
3855,Kids,Basketball,LeBron 20,M,0.0,Retail,Delhi,0.0,-407.89
3856,Kids,Running,React Infinity,12,0.0,Retail,Kolkata,2612.88,0.0
3857,Women,Soccer,Mercurial Superfly,L,0.0,Online,Kolkata,1916.37,0.0
3858,Kids,Lifestyle,Waffle One,L,0.0,Online,Bangaluru,0.0,-485.83
3859,Kids,Lifestyle,Blazer Mid,M,0.0,Retail,Mumbai,2907.33,0.0
3860,Men,Basketball,LeBron 20,7,0.0,Online,Mumbai,3441.46,0.0
3861,Men,Basketball,Air Jordan,6,0.0,Retail,Hyderabad,419.79,0.0
3862,Kids,Lifestyle,Dunk Low,L,0.0,Online,Delhi,3454.42,0.0
3863,Women,Training,Flex Trainer,XL,0.0,Retail,Hyderabad,290.35,0.0
3864,Women,Training,SuperRep Go,7,0.0,Retail,Delhi,2972.96,0.0
3865,Men,Training,ZoomX Invincible,L,0.0,Online,Hyderabad,0.0,-1144.16
3866,Women,Basketball,LeBron 20,L,0.0,Retail,Kolkata,2985.34,0.0
3867,Kids,Lifestyle,Waffle One,XL,0.0,Online,bengaluru,3405.94,0.0
3868,Women,Running,Free RN,11,0.0,Online,Bangaluru,0.0,-593.5
3869,Women,Basketball,LeBron 20,L,-3875.68,Retail,Delhi,0.0,-633.81
3870,Women,Training,ZoomX Invincible,M,0.0,Online,Hyderabad,764.21,0.0
3871,Women,Training,SuperRep Go,XL,0.0,Retail,Delhi,1773.99,0.0
3872,Women,Training,SuperRep Go,L,0.0,Retail,Delhi,962.82,0.0
3873,Men,Soccer,Tiempo Legend,M,0.0,Online,bengaluru,996.15,0.0
3874,Women,Basketball,LeBron 20,XL,3966.72,Online,Kolkata,1605.13,0.0
3875,Women,Basketball,LeBron 20,L,0.0,Retail,Pune,3345.28,0.0
3876,Men,Soccer,Phantom GT,XL,0.0,Retail,Hyderabad,3835.88,0.0
3877,Men,Training,SuperRep Go,L,0.0,Online,Delhi,2594.37,0.0
3878,Men,Running,Air Zoom,XL,0.0,Retail,Kolkata,2178.22,0.0
3879,Men,Training,Flex Trainer,11,0.0,Retail,Pune,2954.36,0.0
3880,Kids,Soccer,Premier III,L,0.0,Online,Mumbai,0.0,-185.41
3881,Women,Training,SuperRep Go,L,10312.68,Online,Hyderabad,1953.91,0.0
3882,Men,Soccer,Tiempo Legend,M,0.0,Online,Bangaluru,0.0,-376.24
3883,Kids,Soccer,Premier III,M,0.0,Retail,Delhi,0.0,-1174.75
2012,Men,Basketball,Air Jordan,XL,0.0,Retail,Bangaluru,0.0,-685.96
3885,Men,Training,Metcon 7,XL,0.0,Online,bengaluru,0.0,-512.97
3886,Kids,Basketball,Kyrie Flytrap,8,0.0,Retail,Delhi,0.0,-136.16
3887,Women,Basketball,Zoom Freak,10,0.0,Online,Mumbai,3824.51,0.0
3888,Kids,Training,ZoomX Invincible,L,0.0,Online,Mumbai,0.0,-341.37
3889,Kids,Soccer,Phantom GT,L,0.0,Online,Kolkata,0.0,-407.63
3890,Women,Training,ZoomX Invincible,XL,0.0,Online,Delhi,676.44,0.0
3891,Men,Training,ZoomX Invincible,L,0.0,Retail,Bangaluru,3832.99,0.0
3892,Kids,Training,Flex Trainer,M,0.0,Online,Delhi,2262.3,0.0
3893,Men,Basketball,Air Jordan,L,0.0,Retail,Delhi,2784.1,0.0
3894,Women,Soccer,Premier III,11,157.68,Online,Pune,0.0,-1067.96
3895,Men,Soccer,Tiempo Legend,XL,0.0,Online,Hyderabad,366.35,0.0
3896,Men,Basketball,Kyrie Flytrap,L,0.0,Online,Mumbai,209.79,0.0
3897,Women,Soccer,Tiempo Legend,8,3751.17,Retail,Delhi,3332.49,0.0
3898,Men,Basketball,LeBron 20,L,0.0,Retail,Hyderabad,1353.92,0.0
3899,Men,Basketball,Zoom Freak,L,0.0,Retail,Pune,0.0,-579.76
3900,Men,Basketball,Zoom Freak,M,0.0,Retail,Delhi,0.0,-553.3
3901,Men,Running,Air Zoom,XL,0.0,Retail,Mumbai,1461.25,0.0
3902,Men,Running,Pegasus Turbo,XL,0.0,Online,Kolkata,3175.54,0.0
3903,Kids,Running,React Infinity,9,0.0,Online,Pune,0.0,-101.29
3904,Kids,Soccer,Phantom GT,L,0.0,Retail,Bangaluru,1143.11,0.0
3905,Women,Soccer,Tiempo Legend,7,0.0,Retail,Kolkata,3926.59,0.0
3906,Men,Lifestyle,Dunk Low,XL,26105.37,Online,Hyderabad,3435.73,0.0
3907,Women,Running,React Infinity,L,0.0,Retail,Delhi,3362.1,0.0
3908,Women,Running,Free RN,L,0.0,Retail,Kolkata,389.71,0.0
3909,Women,Soccer,Premier III,L,0.0,Retail,Delhi,0.0,-286.57
3910,Men,Basketball,Zoom Freak,XL,0.0,Online,Pune,1834.09,0.0
3911,Men,Soccer,Premier III,M,0.0,Retail,Mumbai,3070.67,0.0
3912,Kids,Basketball,LeBron 20,L,0.0,Online,Pune,0.0,-670.41
3913,Kids,Training,ZoomX Invincible,XL,0.0,Retail,Delhi,2941.84,0.0
3914,Kids,Soccer,Tiempo Legend,XL,0.0,Retail,Delhi,1253.02,0.0
3915,Men,Running,Free RN,M,0.0,Online,Pune,3067.47,0.0
3916,Women,Soccer,Premier III,L,0.0,Retail,Kolkata,1315.69,0.0
3917,Women,Running,React Infinity,L,0.0,Online,Pune,3551.31,0.0
3918,Men,Running,Pegasus Turbo,M,0.0,Online,Bangaluru,1173.8,0.0
2032,Kids,Lifestyle,Waffle One,6,0.0,Retail,Bangaluru,2281.5,0.0
3920,Women,Running,Air Zoom,L,0.0,Online,Pune,1252.12,0.0
3921,Kids,Lifestyle,Blazer Mid,L,0.0,Retail,Hyderabad,3939.3,0.0
3922,Kids,Soccer,Phantom GT,L,0.0,Retail,Bangaluru,1876.21,0.0
3923,Men,Basketball,LeBron 20,XL,0.0,Online,Kolkata,0.0,-197.46
3924,Women,Running,Pegasus Turbo,L,0.0,Online,Kolkata,3090.67,0.0
3925,Kids,Basketball,LeBron 20,M,0.0,Retail,Hyderabad,36.04,0.0
3926,Men,Lifestyle,Dunk Low,XL,0.0,Online,Mumbai,2972.86,0.0
3927,Women,Soccer,Premier III,L,0.0,Retail,bengaluru,999.67,0.0
3928,Men,Running,Pegasus Turbo,L,2930.83,Retail,Delhi,0.0,-984.86
3929,Kids,Running,Free RN,L,420.0,Retail,Mumbai,0.0,-861.44
3930,Men,Soccer,Phantom GT,7,0.0,Retail,Mumbai,3624.68,0.0
3931,Men,Lifestyle,Dunk Low,XL,0.0,Online,Hyderabad,0.0,-115.24
3932,Kids,Training,SuperRep Go,L,8318.58,Retail,Bangaluru,1289.36,0.0
3933,Men,Training,SuperRep Go,XL,0.0,Online,Pune,1348.54,0.0
3934,Kids,Soccer,Mercurial Superfly,L,0.0,Online,Kolkata,2313.79,0.0
3935,Women,Running,React Infinity,M,0.0,Retail,Pune,0.0,-833.94
3936,Kids,Lifestyle,Blazer Mid,M,0.0,Retail,Pune,1983.5,0.0
3937,Women,Running,React Infinity,M,0.0,Online,Hyderabad,0.0,-638.36
3938,Kids,Training,SuperRep Go,8,0.0,Online,Kolkata,1933.98,0.0
3939,Women,Training,ZoomX Invincible,M,0.0,Online,Bangaluru,2219.59,0.0
3940,Kids,Running,React Infinity,11,0.0,Online,Hyderabad,491.15,0.0
3941,Men,Soccer,Phantom GT,L,0.0,Online,Pune,1829.77,0.0
3942,Men,Lifestyle,Blazer Mid,M,0.0,Online,Delhi,0.0,-938.81
3943,Women,Soccer,Tiempo Legend,L,0.0,Retail,Bangaluru,3857.9,0.0
3944,Men,Training,Metcon 7,L,0.0,Online,Bangaluru,0.0,-151.58
2002,Kids,Soccer,Phantom GT,XL,0.0,Online,Delhi,0.0,-789.24
3946,Men,Training,SuperRep Go,L,0.0,Retail,Kolkata,3250.78,0.0
